Customer ID,Order Date,Ship Date,Ship Mode,Product ID,Category,Sub-Category,Product Name,Price
CM-13257,4/17/2017,4/23/2017,Standard Class,OFF-BI-10001543,Office Supplies,Binders,GBC VeloBinder Manual Binding System,1383
AS-10842,4/17/2017,4/23/2017,Standard Class,OFF-BI-10003355,Office Supplies,Binders,Cardinal Holdit Business Card Pockets,3778
HE-15402,4/17/2017,4/23/2017,Standard Class,OFF-PA-10002005,Office Supplies,Paper,Xerox 225,3665
CG-13123,9/17/2015,9/21/2015,Standard Class,FUR-TA-10004154,Furniture,Tables,"Riverside Furniture Oval Coffee Table, Oval End Table, End Table with Drawer",1109
DV-13648,8/23/2016,8/30/2016,Standard Class,OFF-ST-10002743,Office Supplies,Storage,SAFCO Boltless Steel Shelving,1709
CM-13258,8/23/2016,8/30/2016,Standard Class,FUR-FU-10004973,Furniture,Furnishings,Flat Face Poster Frame,3162
AS-10843,8/23/2016,8/30/2016,Standard Class,TEC-AC-10002842,Technology,Accessories,WD My Passport Ultra 2TB Portable External Hard Drive,4001
HE-15403,11/8/2015,11/14/2015,Standard Class,OFF-FA-10002701,Office Supplies,Fasteners,Alliance Rubber Bands,1253
CG-13124,11/8/2015,11/14/2015,Standard Class,OFF-PA-10001125,Office Supplies,Paper,Xerox 1988,2071
DV-13649,11/8/2015,11/14/2015,Standard Class,FUR-FU-10004090,Furniture,Furnishings,"Executive Impressions 14"" Contract Wall Clock",4693
CM-13259,11/8/2015,11/14/2015,Standard Class,OFF-BI-10001510,Office Supplies,Binders,Deluxe Heavy-Duty Vinyl Round Ring Binder,3837
AS-10844,11/17/2017,11/23/2017,Standard Class,FUR-BO-10002202,Furniture,Bookcases,"Atlantic Metals Mobile 2-Shelf Bookcases, Custom Colors",1135
HE-15404,11/8/2015,11/13/2015,Standard Class,OFF-BI-10001922,Office Supplies,Binders,Storex Dura Pro Binders,4565
CG-13125,11/8/2015,11/13/2015,Standard Class,OFF-PA-10001667,Office Supplies,Paper,Great White Multi-Use Recycled Paper (20Lb. and 84 Bright),4854
DV-13650,4/22/2017,4/26/2017,Standard Class,FUR-FU-10001488,Furniture,Furnishings,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",2622
CM-13260,8/24/2014,8/24/2014,Same Day,OFF-BI-10002799,Office Supplies,Binders,"SlimView Poly Binder, 3/8""",1436
AS-10845,12/17/2017,12/21/2017,Standard Class,FUR-CH-10003846,Furniture,Chairs,Hon Valutask Swivel Chairs,3616
HE-15405,3/24/2016,3/28/2016,Standard Class,TEC-PH-10003691,Technology,Phones,BlackBerry Q10,4031
CG-13126,9/21/2015,9/27/2015,Standard Class,FUR-BO-10000468,Furniture,Bookcases,O'Sullivan 2-Shelf Heavy-Duty Bookcases,3987
DV-13651,9/21/2015,9/27/2015,Standard Class,OFF-AR-10001044,Office Supplies,Art,"BOSTON Ranger #55 Pencil Sharpener, Black",2971
CM-13261,11/21/2016,11/26/2016,Standard Class,FUR-CH-10003833,Furniture,Chairs,Novimex Fabric Task Chair,4261
AS-10846,9/16/2017,9/21/2017,Standard Class,OFF-PA-10004355,Office Supplies,Paper,Xerox 231,1136
HE-15406,6/11/2015,6/16/2015,Standard Class,TEC-AC-10003038,Technology,Accessories,Kingston Digital DataTraveler 16GB USB 2.0,4571
CG-13127,6/11/2015,6/16/2015,Standard Class,OFF-BI-10002799,Office Supplies,Binders,"SlimView Poly Binder, 3/8""",4360
DV-13652,6/11/2015,6/16/2015,Standard Class,OFF-AR-10003582,Office Supplies,Art,"Boston Electric Pencil Sharpener, Model 1818, Charcoal Black",4094
CM-13262,6/11/2015,6/16/2015,Standard Class,OFF-PA-10004451,Office Supplies,Paper,Xerox 222,2867
AS-10847,6/11/2015,6/16/2015,Standard Class,FUR-FU-10004666,Furniture,Furnishings,DAX Clear Channel Poster Frame,1892
HE-15407,10/3/2017,10/8/2017,Standard Class,FUR-TA-10001520,Furniture,Tables,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",4542
CG-13128,5/5/2016,5/9/2016,Standard Class,FUR-FU-10004270,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Burgundy",1246
DV-13653,9/11/2017,9/12/2017,Same Day,OFF-PA-10003172,Office Supplies,Paper,Xerox 1996,2488
CM-13263,9/11/2017,9/12/2017,Same Day,OFF-EN-10002312,Office Supplies,Envelopes,#10 Self-Seal White Envelopes,1814
AS-10848,9/11/2017,9/12/2017,Same Day,FUR-CH-10002320,Furniture,Chairs,Hon Pagoda Stacking Chairs,4044
HE-15408,4/30/2015,5/2/2015,Second Class,TEC-PH-10001530,Technology,Phones,Cisco Unified IP Phone 7945G VoIP phone,4328
CG-13129,11/6/2017,11/10/2017,Second Class,OFF-AR-10001216,Office Supplies,Art,Newell 339,2458
DV-13654,11/6/2017,11/10/2017,Second Class,OFF-PA-10003127,Office Supplies,Paper,Easy-staple paper,4599
CM-13264,9/30/2014,10/4/2014,Standard Class,OFF-BI-10003910,Office Supplies,Binders,DXL Angle-View Binders with Locking Rings by Samsill,3589
AS-10849,4/2/2017,4/4/2017,First Class,FUR-TA-10004534,Furniture,Tables,Bevis 44 x 96 Conference Tables,4527
HE-15409,4/2/2017,4/4/2017,First Class,TEC-AC-10000892,Technology,Accessories,NETGEAR N750 Dual Band Wi-Fi Gigabit Router,2179
CG-13130,10/6/2017,10/11/2017,Standard Class,FUR-FU-10003247,Furniture,Furnishings,36X48 HARDFLOOR CHAIRMAT,3585
DV-13655,10/6/2017,10/11/2017,Standard Class,OFF-AP-10004336,Office Supplies,Appliances,"Conquest 14 Commercial Heavy-Duty Upright Vacuum, Collection System, Accessory Kit",5000
CM-13265,10/6/2017,10/11/2017,Standard Class,OFF-PA-10001295,Office Supplies,Paper,Computer Printout Paper with Letter-Trim Perforations,4920
AS-10850,4/9/2016,4/14/2016,Second Class,TEC-PH-10002555,Technology,Phones,Nortel Meridian M5316 Digital phone,2855
HE-15410,4/9/2016,4/14/2016,Second Class,OFF-BI-10000831,Office Supplies,Binders,Storex Flexible Poly Binders with Double Pockets,2220
CG-13131,8/28/2015,9/1/2015,Standard Class,TEC-CO-10001046,Technology,Copiers,Canon Imageclass D680 Copier / Fax,3260
DV-13656,10/19/2017,10/24/2017,Second Class,OFF-EN-10002973,Office Supplies,Envelopes,Ampad #10 Peel & Seel Holiday Envelopes,3531
CM-13266,10/19/2017,10/24/2017,Second Class,OFF-LA-10001641,Office Supplies,Labels,Avery 518,3680
AS-10851,10/19/2017,10/24/2017,Second Class,FUR-FU-10003878,Furniture,Furnishings,"Linden 10"" Round Wall Clock, Black",3459
HE-15411,10/19/2017,10/24/2017,Second Class,FUR-TA-10003837,Furniture,Tables,Anderson Hickey Conga Table Tops & Accessories,4231
CG-13132,11/7/2016,11/12/2016,Standard Class,TEC-AC-10002800,Technology,Accessories,Plantronics Audio 478 Stereo USB Headset,2788
DV-13657,3/3/2017,3/7/2017,Standard Class,OFF-PA-10001307,Office Supplies,Paper,"Important Message Pads, 50 4-1/4 x 5-1/2 Forms per Pad",1467
CM-13267,11/27/2015,11/29/2015,First Class,TEC-PH-10002350,Technology,Phones,Apple EarPods with Remote and Mic,2462
AS-10852,11/27/2015,11/29/2015,First Class,TEC-AC-10000397,Technology,Accessories,"Perixx PERIBOARD-512B, Ergonomic Split Keyboard",1684
HE-15412,3/13/2017,3/18/2017,Second Class,OFF-ST-10000615,Office Supplies,Storage,"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",4775
CG-13133,3/13/2017,3/18/2017,Second Class,TEC-PH-10004531,Technology,Phones,OtterBox Commuter Series Case - iPhone 5 & 5s,3381
DV-13658,3/13/2017,3/18/2017,Second Class,TEC-AC-10004001,Technology,Accessories,Logitech Wireless Headset H600 Over-The-Head Design,3111
CM-13268,3/13/2017,3/18/2017,Second Class,OFF-PA-10001534,Office Supplies,Paper,Xerox 230,4178
AS-10853,3/13/2017,3/18/2017,Second Class,OFF-PA-10001815,Office Supplies,Paper,Xerox 1885,1030
HE-15413,11/30/2017,11/30/2017,Same Day,OFF-AP-10003779,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center with Fax/Phone Line Protection,3542
CG-13134,11/17/2014,11/22/2014,Standard Class,OFF-ST-10002011,Office Supplies,Storage,Smead Adjustable Mobile File Trolley with Lockable Top,4984
DV-13659,11/17/2014,11/22/2014,Standard Class,FUR-FU-10002379,Furniture,Furnishings,Eldon Econocleat Chair Mats for Low Pile Carpets,4727
CM-13269,11/17/2014,11/22/2014,Standard Class,OFF-AR-10003752,Office Supplies,Art,Deluxe Chalkboard Eraser Cleaner,1636
AS-10854,1/3/2016,1/5/2016,First Class,OFF-ST-10003692,Office Supplies,Storage,Recycled Steel Personal File for Hanging File Folders,3069
HE-15414,10/3/2015,10/8/2015,Standard Class,FUR-BO-10004409,Furniture,Bookcases,"Safco Value Mate Series Steel Bookcases, Baked Enamel Finish on Steel, Gray",2288
CG-13135,7/20/2014,7/24/2014,Standard Class,OFF-ST-10003306,Office Supplies,Storage,Letter Size Cart,2333
DV-13660,7/20/2014,7/24/2014,Standard Class,FUR-FU-10003724,Furniture,Furnishings,Westinghouse Clip-On Gooseneck Lamps,2952
CM-13270,7/20/2014,7/24/2014,Standard Class,FUR-CH-10002024,Furniture,Chairs,HON 5400 Series Task Chairs for Big and Tall,1510
AS-10855,5/21/2014,5/25/2014,Standard Class,OFF-AR-10003514,Office Supplies,Art,4009 Highlighters by Sanford,3637
HE-15415,9/4/2017,9/5/2017,First Class,OFF-PA-10001800,Office Supplies,Paper,Xerox 220,2126
CG-13136,9/4/2017,9/5/2017,First Class,TEC-PH-10003589,Technology,Phones,invisibleSHIELD by ZAGG Smudge-Free Screen Protector,2588
DV-13661,5/27/2017,6/2/2017,Standard Class,OFF-BI-10003364,Office Supplies,Binders,Binding Machine Supplies,3625
CM-13271,5/27/2017,6/2/2017,Standard Class,TEC-PH-10002834,Technology,Phones,Google Nexus 5,1603
AS-10856,1/28/2014,2/3/2014,Standard Class,OFF-BI-10000343,Office Supplies,Binders,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",4204
HE-15416,2/9/2017,2/14/2017,Standard Class,OFF-BI-10004584,Office Supplies,Binders,GBC ProClick 150 Presentation Binding System,2080
CG-13137,2/9/2017,2/14/2017,Standard Class,TEC-AC-10002402,Technology,Accessories,Razer Kraken PRO Over Ear PC and Music Headset,1144
DV-13662,2/9/2017,2/14/2017,Standard Class,FUR-FU-10000550,Furniture,Furnishings,Stacking Trays by OIC,1703
CM-13272,2/9/2017,2/14/2017,Standard Class,OFF-AP-10000055,Office Supplies,Appliances,Belkin F9S820V06 8 Outlet Surge,4220
AS-10857,3/31/2017,4/2/2017,Second Class,FUR-FU-10001591,Furniture,Furnishings,Advantus Panel Wall Certificate Holder - 8.5x11,4203
HE-15417,3/31/2017,4/2/2017,Second Class,TEC-PH-10000526,Technology,Phones,Vtech CS6719,4386
CG-13138,3/3/2016,3/8/2016,Standard Class,OFF-BI-10001071,Office Supplies,Binders,GBC ProClick Punch Binding System,1710
DV-13663,3/3/2016,3/8/2016,Standard Class,TEC-PH-10001557,Technology,Phones,Pyle PMP37LED,3348
CM-13273,3/3/2016,3/8/2016,Standard Class,OFF-PA-10001977,Office Supplies,Paper,Xerox 194,4991
AS-10858,8/23/2015,8/23/2015,Same Day,OFF-SU-10004231,Office Supplies,Supplies,Acme Tagit Stainless Steel Antibacterial Scissors,1494
HE-15418,8/23/2015,8/23/2015,Same Day,OFF-PA-10000809,Office Supplies,Paper,Xerox 206,2164
CG-13139,8/23/2015,8/23/2015,Same Day,OFF-FA-10003021,Office Supplies,Fasteners,Staples,1458
DV-13664,8/23/2015,8/23/2015,Same Day,OFF-AP-10000696,Office Supplies,Appliances,Holmes Odor Grabber,4260
CM-13274,4/27/2017,5/1/2017,Standard Class,OFF-LA-10001158,Office Supplies,Labels,"Avery Address/Shipping Labels for Typewriters, 4"" x 2""",1633
AS-10859,4/27/2017,5/1/2017,Standard Class,FUR-BO-10002268,Furniture,Bookcases,Sauder Barrister Bookcases,3461
HE-15419,4/14/2017,4/19/2017,Standard Class,OFF-BI-10000829,Office Supplies,Binders,Avery Non-Stick Binders,1173
CG-13140,4/14/2017,4/19/2017,Standard Class,FUR-BO-10003441,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Fully Assembled",4784
DV-13665,12/22/2017,12/27/2017,Second Class,OFF-SU-10003505,Office Supplies,Supplies,Premier Electric Letter Opener,4538
CM-13275,12/22/2017,12/27/2017,Second Class,FUR-BO-10003660,Furniture,Bookcases,"Bush Cubix Collection Bookcases, Fully Assembled",4121
AS-10860,12/8/2016,12/12/2016,Standard Class,OFF-BI-10001267,Office Supplies,Binders,"Universal Recycled Hanging Pressboard Report Binders, Letter Size",1920
HE-15420,3/23/2017,3/29/2017,Standard Class,OFF-PA-10002741,Office Supplies,Paper,Xerox 1980,3291
CG-13141,7/25/2016,7/29/2016,Standard Class,OFF-LA-10004345,Office Supplies,Labels,Avery 493,4661
DV-13666,7/10/2017,7/14/2017,Standard Class,OFF-ST-10004340,Office Supplies,Storage,"Fellowes Mobile File Cart, Black",2591
CM-13276,7/17/2016,7/22/2016,Standard Class,OFF-PA-10001471,Office Supplies,Paper,Strathmore Photo Frame Cards,4206
AS-10861,7/17/2016,7/22/2016,Standard Class,OFF-ST-10002344,Office Supplies,Storage,"Carina 42""Hx23 3/4""W Media Storage Unit",4027
HE-15421,7/17/2016,7/22/2016,Standard Class,OFF-PA-10001892,Office Supplies,Paper,"Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4",3518
CG-13142,7/17/2016,7/22/2016,Standard Class,OFF-PA-10001934,Office Supplies,Paper,Xerox 1993,1407
DV-13667,7/17/2016,7/22/2016,Standard Class,OFF-ST-10000078,Office Supplies,Storage,Tennsco 6- and 18-Compartment Lockers,3007
CM-13277,8/23/2016,8/30/2016,Standard Class,TEC-MA-10001972,Technology,Machines,Okidata C331dn Printer,3888
AS-10862,8/23/2016,8/30/2016,Standard Class,OFF-EN-10002504,Office Supplies,Envelopes,"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White",4856
HE-15422,8/23/2016,8/30/2016,Standard Class,OFF-PA-10002160,Office Supplies,Paper,Xerox 1978,1545
CG-13143,8/23/2016,8/30/2016,Standard Class,FUR-CH-10001973,Furniture,Chairs,Office Star Flex Back Scooter Chair with White Frame,1533
DV-13668,8/23/2016,8/30/2016,Standard Class,OFF-AP-10001492,Office Supplies,Appliances,"Acco Six-Outlet Power Strip, 4' Cord Length",3000
CM-13278,8/23/2016,8/30/2016,Standard Class,OFF-SU-10002189,Office Supplies,Supplies,Acme Rosewood Handle Letter Opener,3904
AS-10863,6/11/2015,6/12/2015,First Class,FUR-CH-10003312,Furniture,Chairs,Hon 2090 “Pillow Soft” Series Mid Back Swivel/Tilt Chairs,4512
HE-15423,6/11/2015,6/12/2015,First Class,TEC-PH-10002496,Technology,Phones,Cisco SPA301,2560
CG-13144,6/11/2015,6/12/2015,First Class,FUR-FU-10003464,Furniture,Furnishings,"Seth Thomas 8 1/2"" Cubicle Clock",2084
DV-13669,6/11/2015,6/12/2015,First Class,OFF-AR-10000380,Office Supplies,Art,"Hunt PowerHouse Electric Pencil Sharpener, Blue",2277
CM-13279,6/11/2015,6/12/2015,First Class,OFF-BI-10004593,Office Supplies,Binders,Ibico Laser Imprintable Binding System Covers,1996
AS-10864,6/11/2015,6/12/2015,First Class,OFF-BI-10001308,Office Supplies,Binders,GBC Standard Plastic Binding Systems' Combs,2124
HE-15424,6/11/2015,6/12/2015,First Class,OFF-ST-10001780,Office Supplies,Storage,Tennsco 16-Compartment Lockers with Coat Rack,2071
CG-13145,6/11/2015,6/12/2015,First Class,OFF-ST-10003816,Office Supplies,Storage,Fellowes High-Stak Drawer Files,3936
DV-13670,9/8/2017,9/12/2017,Standard Class,TEC-PH-10002200,Technology,Phones,Aastra 6757i CT Wireless VoIP phone,3843
CM-13280,10/2/2017,10/6/2017,Standard Class,OFF-PA-10004438,Office Supplies,Paper,Xerox 1907,3561
AS-10865,12/16/2014,12/17/2014,First Class,FUR-FU-10004090,Furniture,Furnishings,"Executive Impressions 14"" Contract Wall Clock",2180
HE-15425,12/16/2014,12/17/2014,First Class,FUR-CH-10002602,Furniture,Chairs,DMI Arturo Collection Mission-style Design Wood Chair,3168
CG-13146,12/16/2014,12/17/2014,First Class,TEC-AC-10001142,Technology,Accessories,First Data FD10 PIN Pad,2646
DV-13671,12/16/2014,12/17/2014,First Class,TEC-PH-10004977,Technology,Phones,GE 30524EE4,4723
CM-13281,8/24/2014,8/26/2014,First Class,FUR-FU-10004586,Furniture,Furnishings,G.E. Longer-Life Indoor Recessed Floodlight Bulbs,4023
AS-10866,8/24/2014,8/26/2014,First Class,OFF-BI-10001116,Office Supplies,Binders,"Wilson Jones 1"" Hanging DublLock Ring Binders",2708
HE-15426,11/12/2017,11/18/2017,Standard Class,OFF-BI-10000666,Office Supplies,Binders,Surelock Post Binders,1457
CG-13147,11/12/2017,11/18/2017,Standard Class,OFF-ST-10002583,Office Supplies,Storage,Fellowes Neat Ideas Storage Cubes,3646
DV-13672,11/12/2017,11/18/2017,Standard Class,TEC-PH-10004908,Technology,Phones,Panasonic KX TS3282W Corded phone,3287
CM-13282,11/12/2017,11/18/2017,Standard Class,OFF-EN-10001219,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",2839
AS-10867,11/12/2017,11/18/2017,Standard Class,TEC-AC-10004568,Technology,Accessories,Maxell LTO Ultrium - 800 GB,3887
HE-15427,11/12/2017,11/18/2017,Standard Class,FUR-FU-10001756,Furniture,Furnishings,"Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany",2033
CG-13148,4/25/2015,4/28/2015,First Class,OFF-AP-10002311,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",3168
DV-13673,12/12/2014,12/12/2014,Same Day,OFF-BI-10003650,Office Supplies,Binders,GBC DocuBind 300 Electric Binding Machine,4746
CM-13283,9/25/2017,9/27/2017,Second Class,TEC-AC-10003628,Technology,Accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,3303
AS-10868,9/25/2017,9/27/2017,Second Class,OFF-AR-10001547,Office Supplies,Art,Newell 311,1632
HE-15428,9/5/2016,9/11/2016,Standard Class,FUR-CH-10002647,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set",2960
CG-13149,2/11/2017,2/13/2017,Second Class,FUR-CH-10004495,Furniture,Chairs,"Global Leather and Oak Executive Chair, Black",1417
DV-13674,2/11/2017,2/13/2017,Second Class,TEC-PH-10002923,Technology,Phones,"Logitech B530 USB Headset - headset - Full size, Binaural",1899
CM-13284,6/30/2014,7/3/2014,Second Class,OFF-AR-10001374,Office Supplies,Art,"BIC Brite Liner Highlighters, Chisel Tip",1886
AS-10869,6/7/2016,6/10/2016,First Class,OFF-PA-10003441,Office Supplies,Paper,Xerox 226,1073
HE-15429,12/20/2014,12/25/2014,Standard Class,OFF-LA-10002043,Office Supplies,Labels,Avery 489,3010
CG-13150,12/15/2015,12/18/2015,First Class,TEC-AC-10002049,Technology,Accessories,Plantronics Savi W720 Multi-Device Wireless Headset System,1061
DV-13675,12/15/2015,12/18/2015,First Class,TEC-MA-10000418,Technology,Machines,Cubify CubeX 3D Printer Double Head Print,2251
CM-13285,12/15/2015,12/18/2015,First Class,TEC-PH-10004908,Technology,Phones,Panasonic KX TS3282W Corded phone,4232
AS-10870,12/15/2015,12/18/2015,First Class,FUR-FU-10004091,Furniture,Furnishings,"Howard Miller 13"" Diameter Goldtone Round Wall Clock",4870
HE-15430,7/20/2017,7/24/2017,Standard Class,OFF-BI-10004600,Office Supplies,Binders,Ibico Ibimaster 300 Manual Binding System,3765
CG-13151,8/3/2014,8/5/2014,Second Class,OFF-PA-10001289,Office Supplies,Paper,White Computer Printout Paper by Universal,1088
DV-13676,8/24/2015,8/28/2015,Standard Class,FUR-TA-10001539,Furniture,Tables,Chromcraft Rectangular Conference Tables,1732
CM-13286,8/24/2015,8/28/2015,Standard Class,TEC-AC-10001266,Technology,Accessories,Memorex Micro Travel Drive 8 GB,3316
AS-10871,3/26/2016,3/27/2016,First Class,OFF-ST-10001291,Office Supplies,Storage,"Tenex Personal Self-Stacking Standard File Box, Black/Gray",1676
HE-15431,3/26/2016,3/27/2016,First Class,TEC-AC-10001314,Technology,Accessories,Case Logic 2.4GHz Wireless Keyboard,1299
CG-13152,9/12/2014,9/16/2014,Second Class,OFF-BI-10004040,Office Supplies,Binders,Wilson Jones Impact Binders,1369
DV-13677,9/21/2014,9/25/2014,Standard Class,OFF-EN-10001539,Office Supplies,Envelopes,Staple envelope,4784
CM-13287,9/21/2014,9/25/2014,Standard Class,OFF-EN-10004483,Office Supplies,Envelopes,"#10 White Business Envelopes,4 1/8 x 9 1/2",4168
AS-10872,9/21/2014,9/25/2014,Standard Class,OFF-AR-10001615,Office Supplies,Art,Newell 34,4676
HE-15432,9/21/2014,9/25/2014,Standard Class,OFF-PA-10000327,Office Supplies,Paper,Xerox 1971,3996
CG-13153,9/21/2014,9/25/2014,Standard Class,TEC-PH-10001299,Technology,Phones,Polycom CX300 Desktop Phone USB VoIP phone,2090
DV-13678,9/21/2014,9/25/2014,Standard Class,OFF-PA-10002246,Office Supplies,Paper,"Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book",3630
CM-13288,10/29/2016,10/31/2016,First Class,FUR-FU-10002671,Furniture,Furnishings,Electrix 20W Halogen Replacement Bulb for Zoom-In Desk Lamp,2406
AS-10873,5/28/2016,6/3/2016,Standard Class,FUR-CH-10003833,Furniture,Chairs,Novimex Fabric Task Chair,4693
HE-15433,5/28/2016,6/3/2016,Standard Class,OFF-PA-10001667,Office Supplies,Paper,Great White Multi-Use Recycled Paper (20Lb. and 84 Bright),3346
CG-13154,12/21/2017,12/26/2017,Second Class,OFF-BI-10002003,Office Supplies,Binders,Ibico Presentation Index for Binding Systems,1275
DV-13679,3/21/2016,3/28/2016,Standard Class,OFF-BI-10004465,Office Supplies,Binders,Avery Durable Slant Ring Binders,4251
CM-13289,3/21/2016,3/28/2016,Standard Class,FUR-CH-10000665,Furniture,Chairs,"Global Airflow Leather Mesh Back Chair, Black",2106
AS-10874,3/21/2016,3/28/2016,Standard Class,OFF-AR-10004956,Office Supplies,Art,Newell 33,2431
HE-15434,11/11/2017,11/18/2017,Standard Class,OFF-AR-10004260,Office Supplies,Art,Boston 1799 Powerhouse Electric Pencil Sharpener,4060
